project_id,worksite_id,project_year,county,state,subwatershed,watershed,subbasin,basin,project_source,adj_cost,pure_culv,density_contemp,density_m2_contemp,density_km2_contemp,density_10km2_contemp,density_100km2_contemp,density_cummul,density_m2_cummul,density_km2_cummul,density_10km2_cummul,density_100km2_cummul
OWRI - OR_20050440,OWRI - OR_20050440-WS-1,2005,NA,OR,SCAPPOOSE CREEK-MULTNOMAH CHANNEL,SCAPPOOSE CREEK,WILLAMETTE,WILLAMETTE,OWRI,72740.0947780552,TRUE,8.553033910877418e-12,2.8310542245004253e-9,0.002831054224500425,0.2831054224500425,28.31054224500425,8.553033910877418e-12,2.8310542245004253e-9,0.002831054224500425,0.2831054224500425,28.31054224500425
OWRI - OR_20050441,OWRI - OR_20050441-WS-1,2005,NA,OR,SCAPPOOSE CREEK-MULTNOMAH CHANNEL,SCAPPOOSE CREEK,WILLAMETTE,WILLAMETTE,OWRI,16106.918866667238,FALSE,8.545689919481839e-12,2.8286233633484885e-9,0.0028286233633484886,0.28286233633484886,28.286233633484887,8.545689919481839e-12,2.8286233633484885e-9,0.0028286233633484886,0.28286233633484886,28.286233633484887
OWRI - OR_20050442,OWRI - OR_20050442-WS-1,2005,NA,OR,NORTH SCAPPOOSE CREEK,SCAPPOOSE CREEK,WILLAMETTE,WILLAMETTE,OWRI,18429.20422468748,TRUE,1.1615475856074556e-11,3.844722508360678e-9,0.0038447225083606783,0.38447225083606784,38.44722508360678,1.1615475856074556e-11,3.844722508360678e-9,0.0038447225083606783,0.38447225083606784,38.44722508360678
OWRI - OR_20050443,OWRI - OR_20050443-WS-1,2005,NA,OR,SCAPPOOSE CREEK-MULTNOMAH CHANNEL,SCAPPOOSE CREEK,WILLAMETTE,WILLAMETTE,OWRI,27227.414275050836,FALSE,8.545689919481839e-12,2.8286233633484885e-9,0.0028286233633484886,0.28286233633484886,28.286233633484887,8.545689919481839e-12,2.8286233633484885e-9,0.0028286233633484886,0.28286233633484886,28.286233633484887
OWRI - OR_20050444,OWRI - OR_20050444-WS-1,2005,NA,OR,BENEKE CREEK,LOWER NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,42349.90005691259,TRUE,2.878298919965477e-11,9.527169425085729e-9,0.009527169425085729,0.9527169425085729,95.27169425085728,2.878298919965477e-11,9.527169425085729e-9,0.009527169425085729,0.9527169425085729,95.27169425085728
OWRI - OR_20050457,OWRI - OR_20050457-WS-1,2005,NA,OR,HEADWATERS CLATSKANIE RIVER,CLATSKANIE RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,33884.546623996524,FALSE,1.166767914045894e-11,3.862001795491909e-9,0.003862001795491909,0.38620017954919095,38.62001795491909,1.166767914045894e-11,3.862001795491909e-9,0.003862001795491909,0.38620017954919095,38.62001795491909
OWRI - OR_20050457,OWRI - OR_20050457-WS-2,2005,NA,OR,HEADWATERS CLATSKANIE RIVER,CLATSKANIE RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,33884.546623996524,FALSE,1.166767914045894e-11,3.862001795491909e-9,0.003862001795491909,0.38620017954919095,38.62001795491909,1.166767914045894e-11,3.862001795491909e-9,0.003862001795491909,0.38620017954919095,38.62001795491909
OWRI - OR_20050457,OWRI - OR_20050457-WS-3,2005,NA,OR,HEADWATERS CLATSKANIE RIVER,CLATSKANIE RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,33884.546623996524,FALSE,1.1651541415132671e-11,3.856660208408914e-9,0.003856660208408914,0.3856660208408914,38.56660208408914,1.1651541415132671e-11,3.856660208408914e-9,0.003856660208408914,0.3856660208408914,38.56660208408914
OWRI - OR_20050457,OWRI - OR_20050457-WS-4,2005,NA,OR,HEADWATERS CLATSKANIE RIVER,CLATSKANIE RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,33884.546623996524,FALSE,1.1651541415132671e-11,3.856660208408914e-9,0.003856660208408914,0.3856660208408914,38.56660208408914,1.1651541415132671e-11,3.856660208408914e-9,0.003856660208408914,0.3856660208408914,38.56660208408914
OWRI - OR_20050460,OWRI - OR_20050460-WS-1,2005,NA,OR,TILLAMOOK BAY,TILLAMOOK BAY,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,20576.70772953077,TRUE,2.0424462633257184e-11,6.760497131608128e-9,0.006760497131608128,0.6760497131608127,67.60497131608128,2.0424462633257184e-11,6.760497131608128e-9,0.006760497131608128,0.6760497131608127,67.60497131608128
OWRI - OR_20050468,OWRI - OR_20050468-WS-1,2005,NA,OR,NORTH TENMILE LAKE,COOS_BAY,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,26126.03156789901,TRUE,1.1254107621526155e-11,3.7251096227251574e-9,0.0037251096227251573,0.37251096227251573,37.25109622725157,1.1254107621526155e-11,3.7251096227251574e-9,0.0037251096227251573,0.37251096227251573,37.25109622725157
OWRI - OR_20050469,OWRI - OR_20050469-WS-1,2005,NA,OR,LAKESIDE FRONTAL,COOS_BAY,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,23091.76719031971,TRUE,1.0167554268485373e-11,3.3654604628686583e-9,0.003365460462868658,0.3365460462868658,33.65460462868658,1.0167554268485373e-11,3.3654604628686583e-9,0.003365460462868658,0.3365460462868658,33.65460462868658
OWRI - OR_20050470,OWRI - OR_20050470-WS-1,2005,NA,OR,NORTH TENMILE LAKE,COOS_BAY,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,29089.612107796453,TRUE,1.1271144202984529e-11,3.7307487311878794e-9,0.0037307487311878792,0.3730748731187879,37.30748731187879,1.1271144202984529e-11,3.7307487311878794e-9,0.0037307487311878792,0.3730748731187879,37.30748731187879
OWRI - OR_20050474,OWRI - OR_20050474-WS-1,2005,NA,OR,TENMILE LAKE-TENMILE CREEK,COOS_BAY,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,38386.46450398817,TRUE,1.0800615563768816e-11,3.575003751607478e-9,0.003575003751607478,0.3575003751607478,35.75003751607478,1.0800615563768816e-11,3.575003751607478e-9,0.003575003751607478,0.3575003751607478,35.75003751607478
OWRI - OR_20050475,OWRI - OR_20050475-WS-1,2005,NA,OR,TENMILE LAKE-TENMILE CREEK,COOS_BAY,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,31531.417409533286,TRUE,1.0800615563768816e-11,3.575003751607478e-9,0.003575003751607478,0.3575003751607478,35.75003751607478,1.0800615563768816e-11,3.575003751607478e-9,0.003575003751607478,0.3575003751607478,35.75003751607478
OWRI - OR_20050476,OWRI - OR_20050476-WS-1,2005,NA,OR,TENMILE LAKE-TENMILE CREEK,COOS_BAY,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,10123.210716726868,TRUE,1.0615529182758203e-11,3.513740159492965e-9,0.003513740159492965,0.35137401594929646,35.13740159492965,1.0615529182758203e-11,3.513740159492965e-9,0.003513740159492965,0.35137401594929646,35.13740159492965
OWRI - OR_20050477,OWRI - OR_20050477-WS-1,2005,NA,OR,CHAMPAGNE CREEK,LOWER SOUTH UMPQUA RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,120805.1044017171,TRUE,1.2779592173306982e-11,4.230045009364611e-9,0.004230045009364611,0.4230045009364611,42.300450093646106,1.2779592173306982e-11,4.230045009364611e-9,0.004230045009364611,0.4230045009364611,42.300450093646106
OWRI - OR_20050478,OWRI - OR_20050478-WS-1,2005,NA,OR,TENMILE LAKE-TENMILE CREEK,COOS_BAY,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,10806.916201213182,TRUE,1.0615529182758203e-11,3.513740159492965e-9,0.003513740159492965,0.35137401594929646,35.13740159492965,1.0615529182758203e-11,3.513740159492965e-9,0.003513740159492965,0.35137401594929646,35.13740159492965
OWRI - OR_20050479,OWRI - OR_20050479-WS-1,2005,NA,OR,NORTH TENMILE LAKE,COOS_BAY,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,58230.630642997894,TRUE,1.1254107621526155e-11,3.7251096227251574e-9,0.0037251096227251573,0.37251096227251573,37.25109622725157,1.1254107621526155e-11,3.7251096227251574e-9,0.0037251096227251573,0.37251096227251573,37.25109622725157
OWRI - OR_20050480,OWRI - OR_20050480-WS-1,2005,NA,OR,TENMILE LAKE-TENMILE CREEK,COOS_BAY,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,59357.716563852206,TRUE,1.1657698844931691e-11,3.85869831767239e-9,0.00385869831767239,0.385869831767239,38.5869831767239,1.1657698844931691e-11,3.85869831767239e-9,0.00385869831767239,0.385869831767239,38.5869831767239
OWRI - OR_20050481,OWRI - OR_20050481-WS-1,2005,NA,OR,TENMILE LAKE-TENMILE CREEK,COOS_BAY,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,11707.813841485562,TRUE,1.1673151161335594e-11,3.863813034402082e-9,0.0038638130344020817,0.38638130344020816,38.638130344020816,1.1673151161335594e-11,3.863813034402082e-9,0.0038638130344020817,0.38638130344020816,38.638130344020816
OWRI - OR_20050482,OWRI - OR_20050482-WS-1,2005,NA,OR,ISTHMUS SLOUGH,LAKESIDE FRONTAL,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,15672.534555095106,TRUE,9.053655566197294e-12,2.9967599924113043e-9,0.0029967599924113045,0.2996759992411305,29.96759992411305,9.053655566197294e-12,2.9967599924113043e-9,0.0029967599924113045,0.2996759992411305,29.96759992411305
OWRI - OR_20050483,OWRI - OR_20050483-WS-1,2005,NA,OR,BEAVER SLOUGH,NORTH_FORK_COQUILLE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,14271.709408309238,TRUE,8.646833380730149e-12,2.8621018490216795e-9,0.0028621018490216795,0.28621018490216793,28.621018490216795,8.646833380730149e-12,2.8621018490216795e-9,0.0028621018490216795,0.28621018490216793,28.621018490216795
OWRI - OR_20050484,OWRI - OR_20050484-WS-1,2005,NA,OR,CUNNINGHAM CREEK,NORTH_FORK_COQUILLE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,27720.9159781387,TRUE,7.983995752911148e-12,2.64270259421359e-9,0.00264270259421359,0.264270259421359,26.427025942135902,7.983995752911148e-12,2.64270259421359e-9,0.00264270259421359,0.264270259421359,26.427025942135902
OWRI - OR_20050484,OWRI - OR_20050484-WS-2,2005,NA,OR,CUNNINGHAM CREEK,NORTH_FORK_COQUILLE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,27720.9159781387,TRUE,7.806539195813653e-12,2.583964473814319e-9,0.0025839644738143187,0.25839644738143186,25.839644738143186,7.806539195813653e-12,2.583964473814319e-9,0.0025839644738143187,0.25839644738143186,25.839644738143186
OWRI - OR_20050492,OWRI - OR_20050492-WS-1,2005,NA,OR,CHAMPAGNE CREEK,LOWER SOUTH UMPQUA RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,105383.1761802213,TRUE,1.2609100557331875e-11,4.173612284476851e-9,0.004173612284476851,0.4173612284476851,41.73612284476851,1.2609100557331875e-11,4.173612284476851e-9,0.004173612284476851,0.4173612284476851,41.73612284476851
OWRI - OR_20050493,OWRI - OR_20050493-WS-1,2005,NA,OR,DEAN CREEK,LOWER UMPQUA RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,64258.0342562325,TRUE,1.1978099981065248e-11,3.964751093732597e-9,0.003964751093732597,0.3964751093732597,39.64751093732597,1.1978099981065248e-11,3.964751093732597e-9,0.003964751093732597,0.3964751093732597,39.64751093732597
OWRI - OR_20050494,OWRI - OR_20050494-WS-1,2005,NA,OR,ROBERTS CREEK,LOWER SOUTH UMPQUA RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,102812.85480997199,FALSE,1.3252118461556344e-11,4.38645121077515e-9,0.00438645121077515,0.438645121077515,43.8645121077515,1.3252118461556344e-11,4.38645121077515e-9,0.00438645121077515,0.438645121077515,43.8645121077515
OWRI - OR_20050495,OWRI - OR_20050495-WS-1,2005,NA,OR,HEADWATERS MIDDLE FORK COQUILLE RIVER,"COQUILLE S FK, LWR",SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,102812.85480997199,FALSE,9.612549489957287e-12,3.181753881175862e-9,0.003181753881175862,0.3181753881175862,31.817538811758624,9.612549489957287e-12,3.181753881175862e-9,0.003181753881175862,0.3181753881175862,31.817538811758624
OWRI - OR_20050500,OWRI - OR_20050500-WS-1,2005,NA,OR,LOWER SOUTH MYRTLE CREEK,MYRTLE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,43054.1681123609,TRUE,1.311916483155939e-11,4.342443559246158e-9,0.004342443559246158,0.43424435592461574,43.42443559246158,1.311916483155939e-11,4.342443559246158e-9,0.004342443559246158,0.43424435592461574,43.42443559246158
OWRI - OR_20050501,OWRI - OR_20050501-WS-1,2005,NA,OR,UPPER NORTH MYRTLE CREEK,MYRTLE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,28781.173543366538,TRUE,1.3607377233800316e-11,4.5040418643879046e-9,0.004504041864387904,0.45040418643879043,45.04041864387904,1.3607377233800316e-11,4.5040418643879046e-9,0.004504041864387904,0.45040418643879043,45.04041864387904
OWRI - OR_20050506,OWRI - OR_20050506-WS-1,2005,NA,OR,LOWER SIXES RIVER,ELK_RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,54357.1563380322,TRUE,5.430163874029253e-12,1.7973842423036826e-9,0.0017973842423036827,0.17973842423036826,17.973842423036825,5.430163874029253e-12,1.7973842423036826e-9,0.0017973842423036827,0.17973842423036826,17.973842423036825
OWRI - OR_20050507,OWRI - OR_20050507-WS-1,2005,NA,OR,LOWER SIXES RIVER,ELK_RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,36896.9632699287,TRUE,5.430163874029253e-12,1.7973842423036826e-9,0.0017973842423036827,0.17973842423036826,17.973842423036825,5.430163874029253e-12,1.7973842423036826e-9,0.0017973842423036827,0.17973842423036826,17.973842423036825
OWRI - OR_20050508,OWRI - OR_20050508-WS-1,2005,NA,OR,LOWER SIXES RIVER,ELK_RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,46869.81018649598,TRUE,5.530731573232215e-12,1.8306721507398631e-9,0.001830672150739863,0.1830672150739863,18.30672150739863,5.530731573232215e-12,1.8306721507398631e-9,0.001830672150739863,0.1830672150739863,18.30672150739863
OWRI - OR_20050509,OWRI - OR_20050509-WS-1,2005,NA,OR,NESIKA BEACH FRONTAL,NEW_RIVER_FRONTAL,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,53935.62363331131,TRUE,4.766962774354005e-12,1.5778646783111757e-9,0.0015778646783111757,0.15778646783111758,15.778646783111757,4.766962774354005e-12,1.5778646783111757e-9,0.0015778646783111757,0.15778646783111758,15.778646783111757
OWRI - OR_20050510,OWRI - OR_20050510-WS-1,2005,NA,OR,ROGUE RIVER-GOLD BEACH,LOWER_ROGUE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,30436.460505807085,TRUE,4.57070709867881e-12,1.5129040496626862e-9,0.001512904049662686,0.1512904049662686,15.12904049662686,4.57070709867881e-12,1.5129040496626862e-9,0.001512904049662686,0.1512904049662686,15.12904049662686
OWRI - OR_20050511,OWRI - OR_20050511-WS-1,2005,NA,OR,TUTTLE CREEK-CAPE FERRELO FRONTAL,CAPE FERRELO FRONTAL,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,105974.35009537864,TRUE,2.2165634040512204e-12,7.336824867409539e-10,7.336824867409539e-4,0.07336824867409539,7.336824867409539,2.2165634040512204e-12,7.336824867409539e-10,7.336824867409539e-4,0.07336824867409539,7.336824867409539
OWRI - OR_20050515,OWRI - OR_20050515-WS-1,2005,NA,OR,CATCHING CREEK,MIDDLE_FORK_COQUILLE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,25163.44621474065,TRUE,7.314377621078764e-12,2.421058992577071e-9,0.002421058992577071,0.24210589925770712,24.210589925770712,7.314377621078764e-12,2.421058992577071e-9,0.002421058992577071,0.24210589925770712,24.210589925770712
OWRI - OR_20050527,OWRI - OR_20050527-WS-1,2005,NA,OR,LOWER LONG TOM RIVER,LONG TOM RIVER,WILLAMETTE,WILLAMETTE,OWRI,65365.84276680995,FALSE,1.457792657392629e-11,4.825293695969602e-9,0.004825293695969602,0.4825293695969602,48.25293695969602,1.457792657392629e-11,4.825293695969602e-9,0.004825293695969602,0.4825293695969602,48.25293695969602
OWRI - OR_20050527,OWRI - OR_20050527-WS-2,2005,NA,OR,LOWER LONG TOM RIVER,LONG TOM RIVER,WILLAMETTE,WILLAMETTE,OWRI,65365.84276680995,FALSE,1.457792657392629e-11,4.825293695969602e-9,0.004825293695969602,0.4825293695969602,48.25293695969602,1.457792657392629e-11,4.825293695969602e-9,0.004825293695969602,0.4825293695969602,48.25293695969602
OWRI - OR_20050527,OWRI - OR_20050527-WS-3,2005,NA,OR,LOWER LONG TOM RIVER,LONG TOM RIVER,WILLAMETTE,WILLAMETTE,OWRI,65365.84276680995,FALSE,1.457792657392629e-11,4.825293695969602e-9,0.004825293695969602,0.4825293695969602,48.25293695969602,1.457792657392629e-11,4.825293695969602e-9,0.004825293695969602,0.4825293695969602,48.25293695969602
OWRI - OR_20050544,OWRI - OR_20050544-WS-1,2005,NA,OR,TUMTUM RIVER,MARYS RIVER,WILLAMETTE,WILLAMETTE,OWRI,321.2901712811625,TRUE,1.7120530002960405e-11,5.666895430979894e-9,0.005666895430979894,0.5666895430979894,56.668954309798934,1.7120530002960405e-11,5.666895430979894e-9,0.005666895430979894,0.5666895430979894,56.668954309798934
OWRI - OR_20050556,OWRI - OR_20050556-WS-1,2005,NA,OR,LOWER MILK CREEK,LOWER MOLALLA RIVER,WILLAMETTE,WILLAMETTE,OWRI,10954.709680002516,TRUE,8.451652246945302e-12,2.797496893738895e-9,0.002797496893738895,0.2797496893738895,27.97496893738895,8.451652246945302e-12,2.797496893738895e-9,0.002797496893738895,0.2797496893738895,27.97496893738895
OWRI - OR_20050556,OWRI - OR_20050556-WS-2,2005,NA,OR,LOWER MILK CREEK,LOWER MOLALLA RIVER,WILLAMETTE,WILLAMETTE,OWRI,10954.709680002516,TRUE,8.451652246945302e-12,2.797496893738895e-9,0.002797496893738895,0.2797496893738895,27.97496893738895,8.451652246945302e-12,2.797496893738895e-9,0.002797496893738895,0.2797496893738895,27.97496893738895
OWRI - OR_20050556,OWRI - OR_20050556-WS-3,2005,NA,OR,LOWER MILK CREEK,LOWER MOLALLA RIVER,WILLAMETTE,WILLAMETTE,OWRI,10954.709680002516,TRUE,8.63663011931846e-12,2.85872456949441e-9,0.00285872456949441,0.28587245694944097,28.587245694944098,8.63663011931846e-12,2.85872456949441e-9,0.00285872456949441,0.28587245694944097,28.587245694944098
OWRI - OR_20050560,OWRI - OR_20050560-WS-1,2005,NA,OR,GOLD CREEK,UPPER SOUTH YAMHILL RIVER,WILLAMETTE,WILLAMETTE,OWRI,2249.0311989681377,TRUE,1.9447230842734082e-11,6.437033408944981e-9,0.006437033408944981,0.6437033408944981,64.37033408944981,1.9447230842734082e-11,6.437033408944981e-9,0.006437033408944981,0.6437033408944981,64.37033408944981
OWRI - OR_20050561,OWRI - OR_20050561-WS-1,2005,NA,OR,SOUTH YAMHILL RIVER-ROCK CREEK,LOWER SOUTH YAMHILL RIVER,WILLAMETTE,WILLAMETTE,OWRI,13494.187193808824,TRUE,1.6670710601361978e-11,5.518005209050814e-9,0.005518005209050814,0.5518005209050815,55.18005209050815,1.6670710601361978e-11,5.518005209050814e-9,0.005518005209050814,0.5518005209050815,55.18005209050815
OWRI - OR_20050562,OWRI - OR_20050562-WS-1,2005,NA,OR,LOWER WILLAMINA CREEK,WILLAMINA CREEK,WILLAMETTE,WILLAMETTE,OWRI,22136.892801272097,TRUE,1.9152314274402868e-11,6.33941602482735e-9,0.00633941602482735,0.633941602482735,63.3941602482735,1.9152314274402868e-11,6.33941602482735e-9,0.00633941602482735,0.633941602482735,63.3941602482735
OWRI - OR_20050576,OWRI - OR_20050576-WS-1,2005,NA,OR,HEADWATERS MILK CREEK,LOWER MOLALLA RIVER,WILLAMETTE,WILLAMETTE,OWRI,6155.919681747074,TRUE,5.56989356643127e-12,1.8436347704887503e-9,0.0018436347704887503,0.18436347704887504,18.436347704887503,5.56989356643127e-12,1.8436347704887503e-9,0.0018436347704887503,0.18436347704887504,18.436347704887503
OWRI - OR_20050584,OWRI - OR_20050584-WS-1,2005,NA,OR,MIDDLE CLEAR CREEK,LOWER CLACKAMAS RIVER,WILLAMETTE,WILLAMETTE,OWRI,9143.918274661884,TRUE,5.557671444352725e-12,1.8395892480807522e-9,0.001839589248080752,0.1839589248080752,18.39589248080752,5.557671444352725e-12,1.8395892480807522e-9,0.001839589248080752,0.1839589248080752,18.39589248080752
OWRI - OR_20050594,OWRI - OR_20050594-WS-1,2005,NA,OR,SOAP CREEK,LUCKIAMUTE RIVER,WILLAMETTE,WILLAMETTE,OWRI,53895.783652072445,TRUE,1.0163926511403961e-11,3.3642596752747113e-9,0.0033642596752747112,0.3364259675274711,33.64259675274711,1.0163926511403961e-11,3.3642596752747113e-9,0.0033642596752747112,0.3364259675274711,33.64259675274711
OWRI - OR_20050660,OWRI - OR_20050660-WS-1,2005,NA,OR,UPPER SOUTH FORK JOHN DAY RIVER,LOWER SOUTH FORK JOHN DAY,JOHN DAY,JOHN DAY,OWRI,24851.152168255358,TRUE,5.058409509660932e-13,1.6743335476977683e-10,1.6743335476977682e-4,0.01674333547697768,1.674333547697768,5.058409509660932e-13,1.6743335476977683e-10,1.6743335476977682e-4,0.01674333547697768,1.674333547697768
OWRI - OR_20050787,OWRI - OR_20050787-WS-1,2005,NA,OR,WOODWARD CREEK-HUDSON CREEK,EAST_FORK_COQUILLE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,12144.768474427943,TRUE,1.0786252994167806e-11,3.5702497410695435e-9,0.0035702497410695436,0.35702497410695433,35.702497410695436,1.0786252994167806e-11,3.5702497410695435e-9,0.0035702497410695436,0.35702497410695433,35.702497410695436
OWRI - OR_20050795,OWRI - OR_20050795-WS-1,2005,NA,OR,UPPER SOUTH SANTIAM RIVER,WILEY CREEK,WILLAMETTE,WILLAMETTE,OWRI,58162.51712668628,TRUE,8.874599860345579e-12,2.9374925537743866e-9,0.0029374925537743865,0.2937492553774386,29.374925537743863,8.874599860345579e-12,2.9374925537743866e-9,0.0029374925537743865,0.2937492553774386,29.374925537743863
OWRI - OR_20050795,OWRI - OR_20050795-WS-2,2005,NA,OR,UPPER SOUTH SANTIAM RIVER,WILEY CREEK,WILLAMETTE,WILLAMETTE,OWRI,58162.51712668628,TRUE,8.874599860345579e-12,2.9374925537743866e-9,0.0029374925537743865,0.2937492553774386,29.374925537743863,8.874599860345579e-12,2.9374925537743866e-9,0.0029374925537743865,0.2937492553774386,29.374925537743863
OWRI - OR_20050806,OWRI - OR_20050806-WS-1,2005,NA,OR,NEAL CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,147815.32652098188,FALSE,1.110669897786675e-11,3.6763173616738945e-9,0.0036763173616738945,0.3676317361673895,36.763173616738946,1.110669897786675e-11,3.6763173616738945e-9,0.0036763173616738945,0.3676317361673895,36.763173616738946
OWRI - OR_20050806,OWRI - OR_20050806-WS-2,2005,NA,OR,NEAL CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,147815.32652098188,FALSE,1.1157661650265918e-11,3.693186006238019e-9,0.003693186006238019,0.3693186006238019,36.93186006238019,1.1157661650265918e-11,3.693186006238019e-9,0.003693186006238019,0.3693186006238019,36.93186006238019
OWRI - OR_20050806,OWRI - OR_20050806-WS-3,2005,NA,OR,NEAL CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,147815.32652098188,FALSE,1.1104430241863561e-11,3.6755664100568388e-9,0.0036755664100568386,0.36755664100568386,36.75566410056839,1.1104430241863561e-11,3.6755664100568388e-9,0.0036755664100568386,0.36755664100568386,36.75566410056839
OWRI - OR_20050806,OWRI - OR_20050806-WS-4,2005,NA,OR,NEAL CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,147815.32652098188,FALSE,1.1104430241863561e-11,3.6755664100568388e-9,0.0036755664100568386,0.36755664100568386,36.75566410056839,1.1104430241863561e-11,3.6755664100568388e-9,0.0036755664100568386,0.36755664100568386,36.75566410056839
OWRI - OR_20050806,OWRI - OR_20050806-WS-5,2005,NA,OR,NEAL CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,147815.32652098188,FALSE,1.1104430241863561e-11,3.6755664100568388e-9,0.0036755664100568386,0.36755664100568386,36.75566410056839,1.1104430241863561e-11,3.6755664100568388e-9,0.0036755664100568386,0.36755664100568386,36.75566410056839
OWRI - OR_20050806,OWRI - OR_20050806-WS-6,2005,NA,OR,NEAL CREEK,SOUTH SANTIAM RIVER / FOSTER RESERVOIR,WILLAMETTE,WILLAMETTE,OWRI,147815.32652098188,FALSE,1.1104430241863561e-11,3.6755664100568388e-9,0.0036755664100568386,0.36755664100568386,36.75566410056839,1.1104430241863561e-11,3.6755664100568388e-9,0.0036755664100568386,0.36755664100568386,36.75566410056839
OWRI - OR_20050807,OWRI - OR_20050807-WS-1,2005,NA,OR,UPPER CRABTREE CREEK,SOUTH SANTIAM RIVER,WILLAMETTE,WILLAMETTE,OWRI,66018.70439485327,FALSE,1.0898626577062992e-11,3.6074453970078505e-9,0.0036074453970078506,0.36074453970078507,36.07445397007851,1.0898626577062992e-11,3.6074453970078505e-9,0.0036074453970078506,0.36074453970078507,36.07445397007851
OWRI - OR_20050807,OWRI - OR_20050807-WS-2,2005,NA,OR,UPPER CRABTREE CREEK,SOUTH SANTIAM RIVER,WILLAMETTE,WILLAMETTE,OWRI,66018.70439485327,FALSE,1.0930413698159556e-11,3.6179669340908133e-9,0.003617966934090813,0.3617966934090813,36.179669340908134,1.0930413698159556e-11,3.6179669340908133e-9,0.003617966934090813,0.3617966934090813,36.179669340908134
OWRI - OR_20050807,OWRI - OR_20050807-WS-3,2005,NA,OR,UPPER CRABTREE CREEK,SOUTH SANTIAM RIVER,WILLAMETTE,WILLAMETTE,OWRI,66018.70439485327,FALSE,1.0930413698159556e-11,3.6179669340908133e-9,0.003617966934090813,0.3617966934090813,36.179669340908134,1.0930413698159556e-11,3.6179669340908133e-9,0.003617966934090813,0.3617966934090813,36.179669340908134
OWRI - OR_20050807,OWRI - OR_20050807-WS-4,2005,NA,OR,UPPER CRABTREE CREEK,SOUTH SANTIAM RIVER,WILLAMETTE,WILLAMETTE,OWRI,66018.70439485327,FALSE,1.0963203263228307e-11,3.62882028012857e-9,0.0036288202801285697,0.36288202801285696,36.2882028012857,1.0963203263228307e-11,3.62882028012857e-9,0.0036288202801285697,0.36288202801285696,36.2882028012857
